series_num,poem_num,stanza_num,line_num,token_num,pos_tuple,pos,token_str,term_str
3,62,2,0,1,"('thee', 'NN')",NN,thee,thee
3,62,2,0,2,"('to', 'TO')",TO,to,to
3,62,2,0,3,"('bloom', 'VB')",VB,bloom,bloom
3,62,2,0,5,"('I', 'PRP')",PRP,I,i
3,62,2,0,7,"('skip', 'VB')",VB,skip,skip
3,62,2,0,8,"('the', 'DT')",DT,the,the
3,62,2,0,9,"('tomb', 'NN')",NN,tomb,tomb
3,62,2,0,10,"('And', 'CC')",CC,And,and
3,62,2,0,11,"('sow', 'VB')",VB,sow,sow
3,62,2,0,12,"('my', 'PRP$')",PRP$,my,my
3,62,2,0,13,"('blossoms', 'NNS')",NNS,blossoms,blossoms
3,62,2,0,14,"(""o'er"", 'VBP')",VBP,o'er,oer
3,62,2,1,0,"('Pray', 'NN')",NN,Pray,pray
3,62,2,1,1,"('gather', 'NN')",NN,gather,gather
3,62,2,1,2,"('me', 'PRP')",PRP,me,me
3,62,2,1,4,"('Anemone', 'NNP')",NNP,Anemone,anemone
3,62,2,1,6,"('Thy', 'NNP')",NNP,Thy,thy
3,62,2,1,7,"('flower', 'VBZ')",VBZ,flower,flower
3,62,2,1,8,"('forevermore', 'NN')",NN,forevermore,forevermore
3,63,1,0,0,"('LOYALTY', 'NNP')",NNP,LOYALTY,loyalty
3,63,2,0,0,"('Split', 'NNP')",NNP,Split,split
3,63,2,0,1,"('the', 'DT')",DT,the,the
3,63,2,0,2,"('lark', 'NN')",NN,lark,lark
3,63,2,0,3,"('and', 'CC')",CC,and,and
3,63,2,0,4,"('you', 'PRP')",PRP,you,you
3,63,2,0,6,"('find', 'VB')",VB,find,find
3,63,2,0,7,"('the', 'DT')",DT,the,the
3,63,2,0,8,"('music', 'NN')",NN,music,music
3,63,2,0,10,"('Bulb', 'NNP')",NNP,Bulb,bulb
3,63,2,0,11,"('after', 'IN')",IN,after,after
3,63,2,0,12,"('bulb', 'NN')",NN,bulb,bulb
3,63,2,0,14,"('in', 'IN')",IN,in,in
3,63,2,0,15,"('silver', 'NN')",NN,silver,silver
3,63,2,0,16,"('rolled', 'VBN')",VBN,rolled,rolled
3,63,2,0,18,"('Scantily', 'RB')",RB,Scantily,scantily
3,63,2,0,19,"('dealt', 'VBZ')",VBZ,dealt,dealt
3,63,2,0,20,"('to', 'TO')",TO,to,to
3,63,2,0,21,"('the', 'DT')",DT,the,the
3,63,2,0,22,"('summer', 'NN')",NN,summer,summer
3,63,2,0,23,"('morning', 'NN')",NN,morning,morning
3,63,2,0,25,"('Saved', 'NNP')",NNP,Saved,saved
3,63,2,0,26,"('for', 'IN')",IN,for,for
3,63,2,0,27,"('your', 'PRP$')",PRP$,your,your
3,63,2,0,28,"('ear', 'NN')",NN,ear,ear
3,63,2,0,29,"('when', 'WRB')",WRB,when,when
3,63,2,0,30,"('lutes', 'VBZ')",VBZ,lutes,lutes
3,63,2,0,31,"('be', 'VB')",VB,be,be
3,63,2,0,32,"('old', 'JJ')",JJ,old,old
3,63,3,0,0,"('Loose', 'VB')",VB,Loose,loose
3,63,3,0,1,"('the', 'DT')",DT,the,the
3,63,3,0,2,"('flood', 'NN')",NN,flood,flood
3,63,3,0,4,"('you', 'PRP')",PRP,you,you
3,63,3,0,5,"('shall', 'MD')",MD,shall,shall
3,63,3,0,6,"('find', 'VB')",VB,find,find
3,63,3,0,7,"('it', 'PRP')",PRP,it,it
3,63,3,0,8,"('patent', 'NN')",NN,patent,patent
3,63,3,0,10,"('Gush', 'NNP')",NNP,Gush,gush
3,63,3,0,11,"('after', 'IN')",IN,after,after
3,63,3,0,12,"('gush', 'NN')",NN,gush,gush
3,63,3,0,14,"('reserved', 'VBN')",VBN,reserved,reserved
3,63,3,0,15,"('for', 'IN')",IN,for,for
3,63,3,0,16,"('you', 'PRP')",PRP,you,you
3,63,3,0,18,"('Scarlet', 'NNP')",NNP,Scarlet,scarlet
3,63,3,0,19,"('experiment', 'NN')",NN,experiment,experiment
3,63,3,1,0,"('sceptic', 'JJ')",JJ,sceptic,sceptic
3,63,3,1,1,"('Thomas', 'NNP')",NNP,Thomas,thomas
3,63,3,1,3,"('Now', 'RB')",RB,Now,now
3,63,3,1,5,"('do', 'VBP')",VBP,do,do
3,63,3,1,6,"('you', 'PRP')",PRP,you,you
3,63,3,1,7,"('doubt', 'VB')",VB,doubt,doubt
3,63,3,1,8,"('that', 'IN')",IN,that,that
3,63,3,1,9,"('your', 'PRP$')",PRP$,your,your
3,63,3,1,10,"('bird', 'NN')",NN,bird,bird
3,63,3,1,11,"('was', 'VBD')",VBD,was,was
3,63,3,1,12,"('true', 'JJ')",JJ,true,true
3,64,1,0,0,"('To', 'TO')",TO,To,to
3,64,1,0,1,"('lose', 'VB')",VB,lose,lose
3,64,1,0,2,"('thee', 'NN')",NN,thee,thee
3,64,1,0,4,"('sweeter', 'JJR')",JJR,sweeter,sweeter
3,64,1,0,5,"('than', 'IN')",IN,than,than
3,64,1,0,6,"('to', 'TO')",TO,to,to
3,64,1,0,7,"('gain', 'VB')",VB,gain,gain
3,64,1,0,8,"('All', 'DT')",DT,All,all
3,64,1,0,9,"('other', 'JJ')",JJ,other,other
3,64,1,0,10,"('hearts', 'NNS')",NNS,hearts,hearts
3,64,1,0,11,"('I', 'PRP')",PRP,I,i
3,64,1,0,12,"('knew', 'VBD')",VBD,knew,knew
3,64,1,1,1,"('is', 'VBZ')",VBZ,is,is
3,64,1,1,2,"('true', 'JJ')",JJ,true,true
3,64,1,1,3,"('the', 'DT')",DT,the,the
3,64,1,1,4,"('drought', 'NN')",NN,drought,drought
3,64,1,1,5,"('is', 'VBZ')",VBZ,is,is
3,64,1,1,6,"('destitute', 'JJ')",JJ,destitute,destitute
3,64,1,1,8,"('But', 'CC')",CC,But,but
3,64,1,1,9,"('then', 'RB')",RB,then,then
3,64,1,1,10,"('I', 'PRP')",PRP,I,i
3,64,1,1,11,"('had', 'VBD')",VBD,had,had
3,64,1,1,12,"('the', 'DT')",DT,the,the
3,64,1,1,13,"('dew', 'NN')",NN,dew,dew
3,64,2,0,0,"('The', 'DT')",DT,The,the
3,64,2,0,1,"('Caspian', 'NNP')",NNP,Caspian,caspian
3,64,2,0,2,"('has', 'VBZ')",VBZ,has,has
3,64,2,0,3,"('its', 'PRP$')",PRP$,its,its
3,64,2,0,4,"('realms', 'NN')",NN,realms,realms
3,64,2,0,5,"('of', 'IN')",IN,of,of
3,64,2,0,6,"('sand', 'NN')",NN,sand,sand
3,64,2,0,8,"('Its', 'PRP$')",PRP$,Its,its
3,64,2,0,9,"('other', 'JJ')",JJ,other,other
3,64,2,0,10,"('realm', 'NN')",NN,realm,realm
3,64,2,0,11,"('of', 'IN')",IN,of,of
3,64,2,0,12,"('sea', 'NN')",NN,sea,sea
3,64,2,0,14,"('Without', 'IN')",IN,Without,without
3,64,2,0,15,"('the', 'DT')",DT,the,the
3,64,2,0,16,"('sterile', 'JJ')",JJ,sterile,sterile
3,64,2,0,17,"('perquisite', 'NN')",NN,perquisite,perquisite
3,64,2,0,18,"('No', 'NNP')",NNP,No,no
3,64,2,0,19,"('Caspian', 'NNP')",NNP,Caspian,caspian
3,64,2,0,20,"('could', 'MD')",MD,could,could
3,64,2,0,21,"('be', 'VB')",VB,be,be
3,65,1,0,0,"('Poor', 'NNP')",NNP,Poor,poor
3,65,1,0,1,"('little', 'JJ')",JJ,little,little
3,65,1,0,2,"('heart', 'NN')",NN,heart,heart
3,65,1,1,0,"('Did', 'NNP')",NNP,Did,did
3,65,1,1,1,"('they', 'PRP')",PRP,they,they
3,65,1,1,2,"('forget', 'VB')",VB,forget,forget
3,65,1,1,3,"('thee', 'NN')",NN,thee,thee
3,65,1,2,0,"('Then', 'RB')",RB,Then,then
3,65,1,2,1,"('dinna', 'VBZ')",VBZ,dinna,dinna
3,65,1,2,2,"('care', 'NN')",NN,care,care
3,65,1,3,0,"('Then', 'RB')",RB,Then,then
3,65,1,3,1,"('dinna', 'VBZ')",VBZ,dinna,dinna
3,65,1,3,2,"('care', 'NN')",NN,care,care
3,65,2,0,0,"('Proud', 'NNP')",NNP,Proud,proud
3,65,2,0,1,"('little', 'JJ')",JJ,little,little
3,65,2,0,2,"('heart', 'NN')",NN,heart,heart
3,65,2,1,0,"('Did', 'NNP')",NNP,Did,did
3,65,2,1,1,"('they', 'PRP')",PRP,they,they
3,65,2,1,2,"('forsake', 'VB')",VB,forsake,forsake
3,65,2,1,3,"('thee', 'NNS')",NNS,thee,thee
3,65,2,2,0,"('Be', 'NNP')",NNP,Be,be
3,65,2,2,1,"('debonair', 'NN')",NN,debonair,debonair
3,65,2,3,0,"('Be', 'NNP')",NNP,Be,be
3,65,2,3,1,"('debonair', 'NN')",NN,debonair,debonair
3,65,3,0,0,"('Frail', 'NNP')",NNP,Frail,frail
3,65,3,0,1,"('little', 'JJ')",JJ,little,little
3,65,3,0,2,"('heart', 'NN')",NN,heart,heart
3,65,3,1,0,"('I', 'PRP')",PRP,I,i
3,65,3,1,1,"('would', 'MD')",MD,would,would
3,65,3,1,2,"('not', 'RB')",RB,not,not
3,65,3,1,3,"('break', 'VB')",VB,break,break
3,65,3,1,4,"('thee', 'NN')",NN,thee,thee
3,65,3,1,6,"(""Could'st"", 'NNP')",NNP,Could'st,couldst
3,65,3,1,7,"('credit', 'NN')",NN,credit,credit
3,65,3,1,8,"('me', 'PRP')",PRP,me,me
3,65,3,2,0,"(""Could'st"", 'NNP')",NNP,Could'st,couldst
3,65,3,2,1,"('credit', 'NN')",NN,credit,credit
3,65,3,2,2,"('me', 'PRP')",PRP,me,me
3,65,4,0,0,"('Gay', 'NNP')",NNP,Gay,gay
3,65,4,0,1,"('little', 'JJ')",JJ,little,little
3,65,4,0,2,"('heart', 'NN')",NN,heart,heart
3,65,4,1,0,"('Like', 'IN')",IN,Like,like
3,65,4,1,1,"('morning', 'NN')",NN,morning,morning
3,65,4,1,2,"('glory', 'NN')",NN,glory,glory
3,65,4,1,3,"('Thou', 'NNP')",NNP,Thou,thou
3,65,4,1,5,"('wilted', 'VBD')",VBD,wilted,wilted
3,65,4,1,6,"('be', 'VB')",VB,be,be
3,65,4,1,8,"('thou', 'CC')",CC,thou,thou
3,65,4,1,10,"('wilted', 'VBN')",VBN,wilted,wilted
3,65,4,1,11,"('be', 'VB')",VB,be,be
3,66,1,0,0,"('There', 'EX')",EX,There,there
3,66,1,0,1,"('is', 'VBZ')",VBZ,is,is
3,66,1,0,2,"('a', 'DT')",DT,a,a
3,66,1,0,3,"('word', 'NN')",NN,word,word
3,66,1,0,4,"('Which', 'NNP')",NNP,Which,which
3,66,1,0,5,"('bears', 'VBZ')",VBZ,bears,bears
3,66,1,0,6,"('a', 'DT')",DT,a,a
3,66,1,0,7,"('sword', 'NN')",NN,sword,sword
3,66,1,0,8,"('Can', 'NNP')",NNP,Can,can
3,66,1,0,9,"('pierce', 'VB')",VB,pierce,pierce
3,66,1,0,10,"('an', 'DT')",DT,an,an
3,66,1,0,11,"('armed', 'JJ')",JJ,armed,armed
3,66,1,0,12,"('man', 'NN')",NN,man,man
3,66,1,1,0,"('It', 'PRP')",PRP,It,it
3,66,1,1,1,"('hurls', 'VBD')",VBD,hurls,hurls
3,66,1,1,2,"('its', 'PRP$')",PRP$,its,its
3,66,1,1,3,"('barbed', 'JJ')",JJ,barbed,barbed
3,66,1,1,4,"('syllables', 'NNS')",NNS,syllables,syllables
3,66,1,1,6,"('—', 'NN')",NN,—,
3,66,1,1,7,"('At', 'IN')",IN,At,at
3,66,1,1,8,"('once', 'RB')",RB,once,once
3,66,1,1,9,"('is', 'VBZ')",VBZ,is,is
3,66,1,1,10,"('mute', 'JJ')",JJ,mute,mute
3,66,1,1,11,"('again', 'RB')",RB,again,again
3,66,1,2,0,"('But', 'CC')",CC,But,but
3,66,1,2,1,"('where', 'WRB')",WRB,where,where
3,66,1,2,2,"('it', 'PRP')",PRP,it,it
3,66,1,2,3,"('fell', 'VBD')",VBD,fell,fell
3,66,1,2,4,"('The', 'DT')",DT,The,the
3,66,1,2,5,"('saved', 'VBN')",VBN,saved,saved
3,66,1,2,6,"('will', 'MD')",MD,will,will
3,66,1,2,7,"('tell', 'VB')",VB,tell,tell
3,66,1,2,8,"('On', 'IN')",IN,On,on
3,66,1,2,9,"('patriotic', 'JJ')",JJ,patriotic,patriotic
3,66,1,2,10,"('day', 'NN')",NN,day,day
3,66,1,2,12,"('Some', 'DT')",DT,Some,some
3,66,1,2,13,"('epauletted', 'VBD')",VBD,epauletted,epauletted
3,66,1,2,14,"('brother', 'NN')",NN,brother,brother
3,66,1,2,15,"('Gave', 'NNP')",NNP,Gave,gave
3,66,1,2,16,"('his', 'PRP$')",PRP$,his,his
3,66,1,2,17,"('breath', 'NN')",NN,breath,breath
3,66,1,2,18,"('away', 'RB')",RB,away,away
3,66,2,0,0,"('Wherever', 'WDT')",WDT,Wherever,wherever
3,66,2,0,1,"('runs', 'VBZ')",VBZ,runs,runs
3,66,2,0,2,"('the', 'DT')",DT,the,the
3,66,2,0,3,"('breathless', 'NN')",NN,breathless,breathless
3,66,2,0,4,"('sun', 'NN')",NN,sun,sun
3,66,2,0,6,"('Wherever', 'NNP')",NNP,Wherever,wherever
3,66,2,0,7,"('roams', 'VBZ')",VBZ,roams,roams
3,66,2,0,8,"('the', 'DT')",DT,the,the
3,66,2,0,9,"('day', 'NN')",NN,day,day
3,66,2,0,11,"('There', 'EX')",EX,There,there
3,66,2,0,12,"('is', 'VBZ')",VBZ,is,is
3,66,2,0,13,"('its', 'PRP$')",PRP$,its,its
3,66,2,0,14,"('noiseless', 'JJ')",JJ,noiseless,noiseless
3,66,2,0,15,"('onset', 'NN')",NN,onset,onset
3,66,2,0,17,"('There', 'EX')",EX,There,there
3,66,2,0,18,"('is', 'VBZ')",VBZ,is,is
3,66,2,0,19,"('its', 'PRP$')",PRP$,its,its
3,66,2,0,20,"('victory', 'NN')",NN,victory,victory
3,66,3,0,0,"('Behold', 'IN')",IN,Behold,behold
3,66,3,0,1,"('the', 'DT')",DT,the,the
3,66,3,0,2,"('keenest', 'JJS')",JJS,keenest,keenest
3,66,3,0,3,"('marksman', 'NN')",NN,marksman,marksman
3,66,3,1,0,"('The', 'DT')",DT,The,the
3,66,3,1,1,"('most', 'RBS')",RBS,most,most
3,66,3,1,2,"('accomplished', 'JJ')",JJ,accomplished,accomplished
3,66,3,1,3,"('shot', 'NN')",NN,shot,shot
3,66,3,2,0,"('Time', 'NNP')",NNP,Time,time
3,66,3,2,2,"('sublimest', 'JJS')",JJS,sublimest,sublimest
3,66,3,2,3,"('target', 'NN')",NN,target,target
3,66,3,2,4,"('Is', 'VBZ')",VBZ,Is,is
3,66,3,2,5,"('a', 'DT')",DT,a,a
3,66,3,2,6,"('soul', 'NN')",NN,soul,soul
3,67,1,0,0,"('I', 'PRP')",PRP,I,i
3,67,1,0,2,"('got', 'VBD')",VBD,got,got
3,67,1,0,3,"('an', 'DT')",DT,an,an
3,67,1,0,4,"('arrow', 'NN')",NN,arrow,arrow
3,67,1,0,5,"('here', 'RB')",RB,here,here
3,67,1,0,7,"('Loving', 'VBG')",VBG,Loving,loving
3,67,1,0,8,"('the', 'DT')",DT,the,the
3,67,1,0,9,"('hand', 'NN')",NN,hand,hand
3,67,1,0,10,"('that', 'WDT')",WDT,that,that
3,67,1,0,11,"('sent', 'VBD')",VBD,sent,sent
3,67,1,0,12,"('it', 'PRP')",PRP,it,it
3,67,1,0,14,"('I', 'PRP')",PRP,I,i
3,67,1,0,15,"('the', 'DT')",DT,the,the
3,67,1,0,16,"('dart', 'NN')",NN,dart,dart
3,67,1,0,17,"('revere', 'NN')",NN,revere,revere
3,67,2,0,0,"('Fell', 'NNP')",NNP,Fell,fell
3,67,2,0,2,"('they', 'PRP')",PRP,they,they
3,67,2,0,3,"('will', 'MD')",MD,will,will
3,67,2,0,4,"('say', 'VB')",VB,say,say
3,67,2,0,6,"('in', 'IN')",IN,in,in
3,67,2,1,0,"('Vanquished', 'VBN')",VBN,Vanquished,vanquished
3,67,2,1,2,"('my', 'PRP$')",PRP$,my,my
3,67,2,1,3,"('soul', 'NN')",NN,soul,soul
3,67,2,1,4,"('will', 'MD')",MD,will,will
3,67,2,1,5,"('know', 'VB')",VB,know,know
3,67,2,1,7,"('By', 'IN')",IN,By,by
3,67,2,1,8,"('but', 'CC')",CC,but,but
3,67,2,1,9,"('a', 'DT')",DT,a,a
3,67,2,1,10,"('simple', 'JJ')",JJ,simple,simple
3,67,2,1,11,"('arrow', 'NN')",NN,arrow,arrow
3,67,2,1,12,"('Sped', 'VBN')",VBN,Sped,sped
3,67,2,1,13,"('by', 'IN')",IN,by,by
3,67,2,1,14,"('an', 'DT')",DT,an,an
3,67,2,1,15,"('archer', 'NN')",NN,archer,archer
3,67,2,1,17,"('bow', 'NN')",NN,bow,bow
3,68,1,0,0,"('He', 'PRP')",PRP,He,he
3,68,1,0,1,"('fumbles', 'VBZ')",VBZ,fumbles,fumbles
3,68,1,0,2,"('at', 'IN')",IN,at,at
3,68,1,0,3,"('your', 'PRP$')",PRP$,your,your
3,68,1,0,4,"('spirit', 'NN')",NN,spirit,spirit
3,68,1,0,5,"('As', 'IN')",IN,As,as
3,68,1,0,6,"('players', 'NNS')",NNS,players,players
3,68,1,0,7,"('at', 'IN')",IN,at,at
3,68,1,0,8,"('the', 'DT')",DT,the,the
3,68,1,0,9,"('keys', 'NNS')",NNS,keys,keys
3,68,1,0,10,"('Before', 'IN')",IN,Before,before
3,68,1,0,11,"('they', 'PRP')",PRP,they,they
3,68,1,0,12,"('drop', 'VBP')",VBP,drop,drop
3,68,1,0,13,"('full', 'JJ')",JJ,full,full
3,68,1,0,14,"('music', 'NN')",NN,music,music
3,68,1,0,15,"('on', 'IN')",IN,on,on
3,68,1,0,17,"('He', 'PRP')",PRP,He,he
3,68,1,0,18,"('stuns', 'VBZ')",VBZ,stuns,stuns
3,68,1,0,19,"('you', 'PRP')",PRP,you,you
3,68,1,0,20,"('by', 'IN')",IN,by,by
3,68,1,0,21,"('degrees', 'NNS')",NNS,degrees,degrees
3,68,2,0,0,"('Prepares', 'NNS')",NNS,Prepares,prepares
3,68,2,0,1,"('your', 'PRP$')",PRP$,your,your
3,68,2,0,2,"('brittle', 'JJ')",JJ,brittle,brittle
3,68,2,0,3,"('substance', 'NN')",NN,substance,substance
3,68,2,0,4,"('For', 'IN')",IN,For,for
3,68,2,0,5,"('the', 'DT')",DT,the,the
3,68,2,0,6,"('ethereal', 'JJ')",JJ,ethereal,ethereal
3,68,2,0,7,"('blow', 'NN')",NN,blow,blow
3,68,2,0,9,"('By', 'IN')",IN,By,by
3,68,2,0,10,"('fainter', 'NN')",NN,fainter,fainter
3,68,2,0,11,"('hammers', 'NNS')",NNS,hammers,hammers
3,68,2,0,13,"('further', 'RB')",RB,further,further
3,68,2,0,14,"('heard', 'NN')",NN,heard,heard
3,68,2,0,16,"('Then', 'RB')",RB,Then,then
3,68,2,0,17,"('nearer', 'RB')",RB,nearer,nearer
3,68,2,0,19,"('then', 'RB')",RB,then,then
3,68,2,0,20,"('so', 'RB')",RB,so,so
3,68,2,0,21,"('slow', 'JJ')",JJ,slow,slow
3,68,3,0,0,"('Your', 'PRP$')",PRP$,Your,your
3,68,3,0,1,"('breath', 'NN')",NN,breath,breath
3,68,3,0,2,"('has', 'VBZ')",VBZ,has,has
3,68,3,0,3,"('time', 'NN')",NN,time,time
3,68,3,0,4,"('to', 'TO')",TO,to,to
3,68,3,0,5,"('straighten', 'VB')",VB,straighten,straighten
3,68,3,0,7,"('Your', 'PRP$')",PRP$,Your,your
3,68,3,0,8,"('brain', 'NN')",NN,brain,brain
3,68,3,0,9,"('to', 'TO')",TO,to,to
3,68,3,0,10,"('bubble', 'JJ')",JJ,bubble,bubble
3,68,3,0,11,"('cool', 'NN')",NN,cool,cool
3,68,3,0,13,"('—', 'JJ')",JJ,—,
3,68,3,0,14,"('Deals', 'NNP')",NNP,Deals,deals
3,68,3,0,15,"('one', 'CD')",CD,one,one
3,68,3,0,16,"('imperial', 'NN')",NN,imperial,imperial
3,68,3,0,17,"('thunderbolt', 'NN')",NN,thunderbolt,thunderbolt
3,68,3,0,18,"('That', 'WDT')",WDT,That,that
3,68,3,0,19,"('scalps', 'VBZ')",VBZ,scalps,scalps
3,68,3,0,20,"('your', 'PRP$')",PRP$,your,your
3,68,3,0,21,"('naked', 'JJ')",JJ,naked,naked
3,68,3,0,22,"('soul', 'NN')",NN,soul,soul
3,69,1,0,0,"('Heart', 'NNP')",NNP,Heart,heart
3,69,1,0,2,"('we', 'PRP')",PRP,we,we
3,69,1,0,3,"('will', 'MD')",MD,will,will
3,69,1,0,4,"('forget', 'VB')",VB,forget,forget
3,69,1,0,5,"('him', 'PRP')",PRP,him,him
3,69,1,1,0,"('You', 'PRP')",PRP,You,you
3,69,1,1,1,"('and', 'CC')",CC,and,and
3,69,1,1,2,"('I', 'PRP')",PRP,I,i
3,69,1,1,4,"('to-night', 'JJ')",JJ,to-night,tonight
3,69,1,2,0,"('You', 'PRP')",PRP,You,you
3,69,1,2,1,"('may', 'MD')",MD,may,may
3,69,1,2,2,"('forget', 'VB')",VB,forget,forget
3,69,1,2,3,"('the', 'DT')",DT,the,the
3,69,1,2,4,"('warmth', 'NN')",NN,warmth,warmth
3,69,1,2,5,"('he', 'PRP')",PRP,he,he
3,69,1,2,6,"('gave', 'VBD')",VBD,gave,gave
3,69,1,2,8,"('I', 'PRP')",PRP,I,i
3,69,1,2,9,"('will', 'MD')",MD,will,will
3,69,1,2,10,"('forget', 'VB')",VB,forget,forget
3,69,1,2,11,"('the', 'DT')",DT,the,the
3,69,1,2,12,"('light', 'NN')",NN,light,light
3,69,2,0,0,"('When', 'WRB')",WRB,When,when
3,69,2,0,1,"('you', 'PRP')",PRP,you,you
3,69,2,0,2,"('have', 'VBP')",VBP,have,have
3,69,2,0,3,"('done', 'VBN')",VBN,done,done
3,69,2,0,5,"('pray', 'NN')",NN,pray,pray
3,69,2,0,6,"('tell', 'VB')",VB,tell,tell
3,69,2,0,7,"('me', 'PRP')",PRP,me,me
3,69,2,0,9,"('That', 'IN')",IN,That,that
3,69,2,0,10,"('I', 'PRP')",PRP,I,i
3,69,2,0,11,"('my', 'PRP$')",PRP$,my,my
3,69,2,0,12,"('thoughts', 'NNS')",NNS,thoughts,thoughts
3,69,2,0,13,"('may', 'MD')",MD,may,may
3,69,2,0,14,"('dim', 'VB')",VB,dim,dim
3,69,2,0,16,"('Haste', 'NN')",NN,Haste,haste
3,69,2,1,0,"('lest', 'JJS')",JJS,lest,lest
3,69,2,1,1,"('while', 'IN')",IN,while,while
3,69,2,1,2,"('you', 'PRP')",PRP,you,you
3,69,2,1,4,"('lagging', 'VBG')",VBG,lagging,lagging
3,69,2,1,6,"('I', 'PRP')",PRP,I,i
3,69,2,1,7,"('may', 'MD')",MD,may,may
3,69,2,1,8,"('remember', 'VB')",VB,remember,remember
3,69,2,1,9,"('him', 'PRP')",PRP,him,him
3,70,1,0,0,"('Father', 'NNP')",NNP,Father,father
3,70,1,0,2,"('I', 'PRP')",PRP,I,i
3,70,1,0,3,"('bring', 'VBP')",VBP,bring,bring
3,70,1,0,4,"('thee', 'RB')",RB,thee,thee
3,70,1,0,5,"('not', 'RB')",RB,not,not
3,70,1,0,6,"('myself', 'PRP')",PRP,myself,myself
3,70,1,0,8,"('—', 'VBZ')",VBZ,—,
3,70,1,0,9,"('That', 'WDT')",WDT,That,that
3,70,1,0,10,"('were', 'VBD')",VBD,were,were
3,70,1,0,11,"('the', 'DT')",DT,the,the
3,70,1,0,12,"('little', 'JJ')",JJ,little,little
3,70,1,0,13,"('load', 'NN')",NN,load,load
3,70,1,0,15,"('I', 'PRP')",PRP,I,i
3,70,1,0,16,"('bring', 'VBP')",VBP,bring,bring
3,70,1,0,17,"('thee', 'RP')",RP,thee,thee
3,70,1,0,18,"('the', 'DT')",DT,the,the
3,70,1,0,19,"('imperial', 'JJ')",JJ,imperial,imperial
3,70,1,0,20,"('heart', 'NN')",NN,heart,heart
3,70,1,0,21,"('I', 'PRP')",PRP,I,i
3,70,1,0,22,"('had', 'VBD')",VBD,had,had
3,70,1,0,23,"('not', 'RB')",RB,not,not
3,70,1,0,24,"('strength', 'NN')",NN,strength,strength
3,70,1,0,25,"('to', 'TO')",TO,to,to
3,70,1,0,26,"('hold', 'VB')",VB,hold,hold
3,70,2,0,0,"('The', 'DT')",DT,The,the
3,70,2,0,1,"('heart', 'NN')",NN,heart,heart
3,70,2,0,2,"('I', 'PRP')",PRP,I,i
3,70,2,0,3,"('cherished', 'VBD')",VBD,cherished,cherished
3,70,2,0,4,"('in', 'IN')",IN,in,in
3,70,2,0,5,"('my', 'PRP$')",PRP$,my,my
3,70,2,0,6,"('own', 'JJ')",JJ,own,own
3,70,2,0,7,"('Till', 'NNP')",NNP,Till,till
3,70,2,0,8,"('mine', 'NN')",NN,mine,mine
3,70,2,0,9,"('too', 'RB')",RB,too,too
3,70,2,0,10,"('heavy', 'JJ')",JJ,heavy,heavy
3,70,2,0,11,"('grew', 'VBD')",VBD,grew,grew
3,70,2,0,13,"('Yet', 'CC')",CC,Yet,yet
3,70,2,0,14,"('strangest', 'JJS')",JJS,strangest,strangest
3,70,2,0,16,"('heavier', 'JJR')",JJR,heavier,heavier
3,70,2,0,17,"('since', 'IN')",IN,since,since
3,70,2,0,18,"('it', 'PRP')",PRP,it,it
3,70,2,0,19,"('went', 'VBD')",VBD,went,went
3,70,2,0,21,"('Is', 'VBZ')",VBZ,Is,is
3,70,2,0,22,"('it', 'PRP')",PRP,it,it
3,70,2,0,23,"('too', 'RB')",RB,too,too
3,70,2,0,24,"('large', 'JJ')",JJ,large,large
3,70,2,0,25,"('for', 'IN')",IN,for,for
3,70,2,0,26,"('you', 'PRP')",PRP,you,you
3,71,1,0,0,"('We', 'PRP')",PRP,We,we
3,71,1,0,1,"('outgrow', 'VBP')",VBP,outgrow,outgrow
3,71,1,0,2,"('love', 'VBP')",VBP,love,love
3,71,1,0,3,"('like', 'IN')",IN,like,like
3,71,1,0,4,"('other', 'JJ')",JJ,other,other
3,71,1,0,5,"('things', 'NNS')",NNS,things,things
3,71,1,0,6,"('And', 'CC')",CC,And,and
3,71,1,0,7,"('put', 'VB')",VB,put,put
3,71,1,0,8,"('it', 'PRP')",PRP,it,it
3,71,1,0,9,"('in', 'IN')",IN,in,in
3,71,1,0,10,"('the', 'DT')",DT,the,the
3,71,1,0,11,"('drawer', 'NN')",NN,drawer,drawer
3,71,1,0,13,"('Till', 'NNP')",NNP,Till,till
3,71,1,0,14,"('it', 'PRP')",PRP,it,it
3,71,1,0,15,"('an', 'DT')",DT,an,an
3,71,1,0,16,"('antique', 'JJ')",JJ,antique,antique
3,71,1,0,17,"('fashion', 'NN')",NN,fashion,fashion
3,71,1,0,18,"('shows', 'NNS')",NNS,shows,shows
3,71,1,0,19,"('Like', 'IN')",IN,Like,like
3,71,1,0,20,"('costumes', 'NNS')",NNS,costumes,costumes
3,71,1,0,21,"('grandsires', 'NNS')",NNS,grandsires,grandsires
3,71,1,0,22,"('wore', 'RB')",RB,wore,wore
3,72,1,0,0,"('Not', 'RB')",RB,Not,not
3,72,1,0,1,"('with', 'IN')",IN,with,with
3,72,1,0,2,"('a', 'DT')",DT,a,a
3,72,1,0,3,"('club', 'NN')",NN,club,club
3,72,1,0,4,"('the', 'DT')",DT,the,the
3,72,1,0,5,"('heart', 'NN')",NN,heart,heart
3,72,1,0,6,"('is', 'VBZ')",VBZ,is,is
3,72,1,0,7,"('broken', 'VBN')",VBN,broken,broken
